retailer,product_id,name,brand,size_raw,price,was_price,unit_price,unit_measure,is_on_special,result_rank,search_term,category,snapshot_date,fetched_at
coles,4488555,Mirabella Led Gls BC 14w 1500lum 2700k Warm White,Mirabella,2 Pack,16.5,,8.25,1ea,False,24,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488191,Mirabella Led Gls BC 5w 470lum 4000k Cool White,Mirabella,2 Pack,13.75,,6.88,1ea,False,25,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488442,Mirabella Led Gls Es 5w 470lum 4000k Cool White,Mirabella,2 Pack,13.75,,6.88,1ea,False,26,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,6423608,Miirabella Led St58 Filament Amber Es 2w 150lm 1800k,Miirabella,1 Each,10,,10,1ea,False,27,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488588,Mirabella Led Gls BC 14w 1500lum 4000k Cool White,Mirabella,2 Pack,16.5,,8.25,1ea,False,28,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488613,Mirabella Led Gls Es 14w 1400lum 4000k Cool White,Mirabella,2 Pack,16.5,,8.25,1ea,False,29,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488602,Mirabella Led Gls Es 14w 1400lum 2700k Warm White,Mirabella,2 Pack,16.5,,8.25,1ea,False,30,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488420,Mirabella Led Gls Es 5w 470lum 2700k Warm White,Mirabella,2 Pack,13.75,,6.88,1ea,False,31,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488486,Mirabella Led Gls BC 9w 806lum 4000k Cool White,Mirabella,2 Pack,13.75,,6.88,1ea,False,32,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488511,Mirabella Led Gls Es 9w 806lum 4000k Cool White,Mirabella,2 Pack,13.75,,6.88,1ea,False,33,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488453,Mirabella Led Gls BC 9w 806lum 2700k Warm White,Mirabella,2 Pack,13.75,,6.88,1ea,False,34,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,4488497,Mirabella Led Gls Es 9w 806lum 2700k Warm White,Mirabella,2 Pack,13.75,,6.88,1ea,False,35,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,6433044,Mirabella Led 2pk Gls BC 11w 1000lum 2700k Warm White A60,Mirabella,2 Pack,15,,7.5,1ea,False,36,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,6433328,Mirabella Led 2pk Gls BC 11w 1000lum 4000k Cool White Brand A60,Mirabella,2 Pack,15,,7.5,1ea,False,37,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,6433259,Mirabella Led 2pk Gls Es 11w 1000lum 2700k Warm White Brand A60,Mirabella,2 Pack,15,,7.5,1ea,False,38,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,6433736,Mirabella Led 2pk Gls Es 11w 1000lum 4000k Cool White Brand A60,Mirabella,2 Pack,15,,7.5,1ea,False,39,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,2005548,Coles Led Globes Es 5w Warm White,Coles,2 Pack,10.5,,5.25,1ea,False,40,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,2044390,Mirabella Led Warm White Globe Gu10 6 Watt,Mirabella,1 each,10.25,,10.25,1ea,False,41,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,2006085,Coles Led Globes Gls Bc 5w Warm White,Coles,2 Pack,10.5,,5.25,1ea,False,42,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,3634990,Mirabella Gls BC Globe Cool White Led 14w 1400 Lumens,Mirabella,1 each,10.25,,10.25,1ea,False,43,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,3635010,Mirabella Gls Es Globe Cool White Led 14w 1400 Lumens,Mirabella,1 each,10.25,,10.25,1ea,False,44,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,3633637,Mirabella Gls BC Globe Warm White Led 2w 250 Lumens,Mirabella,1 each,7.25,,7.25,1ea,False,45,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,2044460,Mirabella Led Globe Fancy Round Bayonet Cap 6 Watt Pearl,Mirabella,1 each,7.25,,7.25,1ea,False,46,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,3634980,Mirabella Gls BC Globe Warm White Led 14w 1400 Lumens,Mirabella,1 each,10.25,,10.25,1ea,False,47,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
coles,3635009,Mirabella Gls Es Globe Warm White Led 14w 1400 Lumens,Mirabella,1 each,10.25,,10.25,1ea,False,48,led light globe,household,2026-09-01,2026-08-31T20:12:07.761301+00:00
woolworths,101549,Korbond Tape Measure Metric & Imperial each,Korbond,each,2,2,,0,False,1,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,612804,Jack Hammer Tape Measure 5 Metres Each,Jack Hammer,Each,6,6,,0,False,2,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1117497287,Games Workshop Tape Measure,Citadel,1EA,12.2,12.2,,,False,3,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1109564763,Citadel: Tools Tape Measure,Citadel,,12.6,12.6,,,False,4,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1128254141,OzOffer Tape Measure 3m,,,11.9,11.9,,,False,5,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1118317233,Trademark tape measure 8m,,1EA,21.99,21.99,,,False,6,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1126565713,MEDALIST 8M / 26' Tape Measure Measuring Tape Medalist,MEDALIST,,29,29,,,False,7,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1118021447,"eSafety ""PRO-TAPE"" Tape Measure - 8m",,1EA,5.78,5.78,,,False,8,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1114799931,Park Tool RR-12 Tape Measure,,,24.99,24.99,,,False,9,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,1116355253,Tape Measure 5M Heavy Duty,,1EA,16.89,16.89,,,False,10,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
coles,5323721,Korbond Tape Measure,Korbond,1 each,2.8,,,,False,1,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
coles,7021698,Rodara Tape Measure,Rodara,1 each,6,,,,False,2,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
coles,3974037,Korbond Retractable Tape Measure,Korbond,1 Pack,3.5,,,,False,3,tape measure,household,2026-09-01,2026-08-31T20:12:09.788475+00:00
woolworths,6043827,Macro Baby Food Pouch Pear Banana Blueberry & Oats 120g,Macro,120g,1,1,0.83,100G,False,1,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6043879,Macro Baby Food Pouch Apple Pear & Cinnamon 6+ Months 120g,Macro,120g,1,1,0.83,100G,False,2,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6044303,Macro Baby Food Pouch Apple & Banana With Oats 6+ Months 120g,Macro,120g,1,1,0.83,100G,False,3,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6047745,Macro Baby Food Pouch Pear Apple & Berries 6+ Months 120g,Macro,120g,1,1,0.83,100G,False,4,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6048119,Macro Baby Food Pouch Banana & Vanilla Custard 6+ Months 120g,Macro,120g,1,1,0.83,100G,False,5,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6044320,Macro Baby Food Pouch Pear Banana & Mango 6m+ 120g,Macro,120g,1,1,0.83,100G,False,6,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6042388,Macro Baby Food Pouch Chicken Vegetables & Oregano 6+ Months 120g,Macro,120g,1,1,0.83,100G,False,7,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,6044311,Macro Baby Food Pouch Pumpkin Sweet Potato & Pear 120g,Macro,120g,1,1,0.83,100G,False,8,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,633987,Rafferty's Garden Apple Puree & Nothing Else Baby Food Pouch 4+ Months 120g,Rafferty's Garden,120g,2.3,2.3,1.92,100G,False,9,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027167,Rafferty's Garden Blueberries Banana & Apple And Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,1,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3609789,Rafferty's Garden Banana Pear & Mango Porridge Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,2,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,4163051,Only Organic Apple Blueberry Blackberry Oat Prebiotics 8+ Months,Only Organic,120g,2.3,,1.92,100g,False,3,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027112,Rafferty's Garden Sweet Potato Carrot & Apple And Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,4,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027178,Rafferty's Garden Banana Pear & Mango Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,5,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,2134358,Only Organic Banana Berries & Yoghurt Brekkie Baby Food Pouch 8+ Months,Only Organic,120g,2.3,,1.92,100g,False,6,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5033845,Only Organic Chicken Sweetcorn & Brown Rice Baby Food Pouch 6+ Months,Only Organic,120g,2.3,,1.92,100g,False,7,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,8423369,Only Organic Sweet Potato & Pumpkin Pouch,Only Organic,120g,2.3,,1.92,100g,False,8,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3625082,Rafferty's Garden Pear & Prune Puree And Nothing Else Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,9,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,8989086,Only Organic Wild Rice Risotto & Spring Lamb 6+ Months,Only Organic,120g,2.3,,1.92,100g,False,10,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,8971896,Rafferty's Garden Pear & Superberries Puree And Nothing Else Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,11,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,8971885,Rafferty's Garden Apple Banana & Peach and Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,12,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3620249,Rafferty's Garden Chicken Vegetables & Rice Baby Food Protein Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,13,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027087,Rafferty's Garden Pumpkin Apple & Sweetcorn and Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,14,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5046600,Rafferty's Garden Blueberry Banana & Pear Yoghurt Brekkie Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,15,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3620227,Rafferty's Garden Beef Sweet Potato & Parsnip Protein Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,16,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027076,Rafferty's Garden Spinach Apple Broccoli & Pea And Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,17,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5044069,Only Organic Pear Gold Kiwifruit & Oats Baby Food Pouch 8+ Months,Only Organic,120g,2.3,,1.92,100g,False,18,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,2366681,Heinz Apple Strawberry & Passionfruit Baby Food Pouch 8+ Months,Heinz,120g,1.8,,1.5,100g,False,19,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5046632,Rafferty's Garden Blueberry & Banana No Added Sugar Custard 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,20,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3018807,Rafferty's Garden Apple Puree And Nothing Else Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,21,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,7761129,Only Organic Banana Raspberry & Vanilla Baby Food Pouch 8+ Months,Only Organic,120g,2.3,,1.92,100g,False,22,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3766460,Rafferty's Garden Pumpkin & Spinach Pasta Bake Baby Food Prebiotics Pouch 6+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,23,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,7572126,Rafferty's Garden Pear & Apricot Puree And Nothing Else Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,24,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,7730840,Rafferty's Garden Rice Cereal Pear Banana & Milk No Added Sugar Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,25,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3018830,Rafferty's Garden Pear Puree and Nothing Else Baby Food Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,26,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,7761060,Only Organic Pear Banana & Apple 6+ Months,Only Organic,120g,2.3,,1.92,100g,False,27,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,2011100,Heinz Apple Blueberry & Strawberry Baby Food 8+ Months,Heinz,120g,1.8,,1.5,100g,False,28,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3620191,Rafferty's Garden Chickpea Corn & Carrot Baby Food Pouch 8+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,29,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3511980,Heinz Smoothie Banana Pear & Oat + Greek Style Yoghurt Pouch 8+ Months,Heinz,120g,1.8,,1.5,100g,False,30,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3499782,Only Organic Baby Food Mango Coconut And Quinoa,Only Organic,120g,1.6,,,100g,True,31,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,7730624,Rafferty's Garden Beef & Hearty Vegetable Lasagne Mini Meal Baby Food Pouch 10+ Months,Rafferty's Garden,170g,2.3,2.8,1.35,100g,False,32,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3766448,Rafferty's Garden Tuna & Garden Vegetables Protein Baby Food Pouch 6+ Months,Rafferty's Garden,120g,2.3,,,100g,False,33,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6026856,Rafferty's Garden Beef Bolognese & Macaroni Mini Meal Baby Food Pouch 10+ Months,Rafferty's Garden,170g,2.3,2.8,1.35,100g,False,34,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5033663,Only Organic Pear & Mango Baby Food Pouch 4+ Months,Only Organic,120g,2.3,,1.92,100g,False,35,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719006,CUB Apple Pear Banana & Blueberry Baby Food Pouch 4+ Months,CUB,120g,1,,0.83,100g,False,36,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6295585,Heinz Lamb Vegetables & Polenta Baby Food Pouch 6+ Months,Heinz,120g,1.8,,1.5,100g,False,37,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719050,CUB Apple- Banana & Pear Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,38,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,3760408,Heinz Mango & Vanilla Custard Baby Food Pouch 8 Months+,Heinz,120g,1.8,,1.5,100g,False,39,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719855,CUB Banana & Strawberry Custard Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,40,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719028,CUB Apple Pear & Berries Baby Food Pouch 4+ Months,CUB,120g,1,,0.83,100g,False,41,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719877,CUB Banana Choc Custard Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,42,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719040,CUB Apple & Blueberry With Oats Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,43,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719174,CUB Pumpkin Sweetcorn & Carrot Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,44,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719017,CUB Pear Apple & Mango Baby Food Pouch 4+ Months,CUB,120g,1,,0.83,100g,False,45,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719866,CUB Banana & Blueberry Custard Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,46,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,5033685,Only Organic Sweetcorn Carrot & Quinoa Baby Food Pouch 4+month,Only Organic,120g,1.6,,,100g,True,47,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,6027189,Rafferty's Garden Apple Pear & Cinnamon And Nothing Else Baby Food Puree Pouch 4+ Months,Rafferty's Garden,120g,2.3,,1.92,100g,False,48,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719061,CUB Beef Veggies & Brown Rice Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,49,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719163,CUB Apple Pear Banana & Peach Baby Food Pouch 4+ Months,CUB,120g,1,,0.83,100g,False,50,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719039,CUB Chicken Veggies & Brown Rice Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,51,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,8996875,Farex Apple & Oatmeal Baby Food Pouch 6+ Months,Farex,120g,1.8,,1.5,100g,False,52,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
coles,1719072,CUB Apple Pea Broccoli Pear & Spinach Baby Food Pouch 6+ Months,CUB,120g,1,,0.83,100g,False,53,baby food pouch,baby,2026-09-01,2026-08-31T20:12:11.701914+00:00
woolworths,1122403473,Nappy Goo Nappy Rash Cream 100g,Nappy Goo,100.0G,10.95,10.95,10.95,100G,False,1,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,729413,Sudocrem Nappy Rash Cream 400g,Sudocrem,400g,32,38.6,8,100G,True,2,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,140756,Sudocrem Nappy Rash Cream 125g,Sudocrem,125g,15.45,15.45,12.36,100G,False,3,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,341157,Sudocrem Nappy Rash Cream Tube 30g,Sudocrem,30g,9,9,30,100G,False,4,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,204930,Bepanthen Nappy Rash Ointment 30g,Bepanthen,30g,8.5,8.5,28.33,100G,False,5,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,203229,Bepanthen Nappy Rash Ointment 100g,Bepanthen,100g,15.5,15.5,15.5,100G,False,6,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,1119431269,Mustela Vitamin Barrier Cream 123 - for nappy rash - 108g,Dulge,,21.99,21.99,20.36,100G,False,7,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,1122405407,Mustela 123 Vitamin Barrier Cream 100ml,Mustela,100ML,13.07,13.07,13.07,100ML,False,8,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,1123873167,Desitin Nappy Rash Barrier Ointment 100g,Desitin,100G,17.59,17.59,17.59,100G,False,9,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,1136814714,Mustela Vitamin Barrier Cream 50ml/1.94oz 50ml/1.94oz,Mustela,,19.57,19.57,39.14,100ML,False,10,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,8837317,Sudocrem Healing Cream,Sudocrem,125g,15.45,,12.36,100g,False,1,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,9767080,Bepanthen Nappy Rash Ointment,Bepanthen,100g,15.5,,15.5,100g,False,2,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,9153780,Bepanthen Antiseptic Soothing Cream,Bepanthen,100g,17.5,,17.5,100g,False,3,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,1282575,Bunjie Nappy & Barrier Cream,Bunjie,250g,25,,10,100g,False,4,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,1223419,Sudocrem Healing Cream,Sudocrem,30g,9,,30,100g,False,5,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
coles,3594160,Sudocrem Healing Cream Tub,Sudocrem,400g,38.6,,9.65,100g,False,6,nappy rash cream,baby,2026-09-01,2026-08-31T20:12:13.709069+00:00
woolworths,1101245381,AFL Greater Western Giants TEAM Logo Infant Baby Dummy Pacifier Baby,AFL Official,,8.95,8.95,8.95,1EA,False,1,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,232000,Philips Avent Ultra Air Soother 6-18M Assorted 2 pack,Philips,2 pack,15,15,7.5,1EA,False,2,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,6007253,Tommee Tippee Ultra Light Silicone Soother Night Glow 6-18M Assorted 2 pack,Tommee Tippee,2 pack,15,15,7.5,1EA,False,3,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1117904511,AFL Infant - Dummy - North Melbourne Kangaroos - Baby - Child -,Licensing Essentials,1EA,12.95,12.95,,,False,4,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1117430087,AFL Infant - Dummy - Gold Coast Suns - Baby - Child -,Licensing Essentials,,12.95,12.95,,,False,5,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1124979261,Baby Einstein Sea Dreams Soother Sleep Soother,Baby Einstein,1EA,69,69,,,False,6,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1120762623,Baby Einstein Sea Dreams Soother Baby/Infant/Toddler Sleeping Soother 0m+,Baby Einstein,1EA,80.1,80.1,,,False,7,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1122405481,Natural Rubber Soothers Fish Teether for Baby 2 Pack,Natural Rubber Soother,2.0EA,19.9,19.9,9.95,1EA,False,8,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1125499755,Baby Einstein Sea Dreams Soother- Baby/Infant/Toddler Sleeping Soother,,,163.9,163.9,,,False,9,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,1126805261,Baby Einstein Sea Dreams Sleep Soother - Pink,Baby Einstein,,59,59,,,False,10,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,3478942,Tommee Tippee Night Time Baby Dummy 2 Pack 18-36m,Tommee Tippee,2 Pack,9.6,12,4.8,1ea,False,1,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1143987,Tommee Tippee Ultralight Soother 0-6m,Tommee Tippee,2 Pack,12,15,6,1ea,False,2,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1144028,Tommee Tippee Ultralight Night Soother 6-18m,Tommee Tippee,2 Pack,12,15,6,1ea,False,3,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1734225,Tommee Tippee Night Time Baby Dummy 2 Pack 6-18m,Tommee Tippee,2 Pack,9.6,12,4.8,1ea,False,4,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,5331082,Tommee Tippee Baby Cherry Latex Dummy 2 Pack 18-36m,Tommee Tippee,2 Pack,7.2,9,3.6,1ea,False,5,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1144006,Tommee Tippee Ultralight Soother 18-36m,Tommee Tippee,2 Pack,12,15,6,1ea,False,6,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1143976,Tommee Tippee Breast Like Soother 6-18m,Tommee Tippee,2 Pack,12,15,6,1ea,False,7,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1329952,Tommee Tippee Soother Comfort Clip 0m+,Tommee Tippee,1 Pack,12.8,16,12.8,1ea,False,8,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1143965,Tommee Tippee Breast Like Soother 0-6m,Tommee Tippee,2 Pack,12,15,6,1ea,False,9,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,1144356,Philips Avent Ultra Soft Soother 0-6 Months Plain Mixed,Philips Avent,2 Pack,17.95,,8.98,1ea,False,10,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,4289628,Tommee Tippee Baby Cherry Latex Dummy 2 Pack 0-6m,Tommee Tippee,2 Pack,8,10,4,1ea,False,11,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
coles,4289640,Tommee Tippee Baby Cherry Latex Dummy 2 Pack 6-18m,Tommee Tippee,2 Pack,8,10,4,1ea,False,12,baby dummy,baby,2026-09-01,2026-08-31T20:12:15.451770+00:00
woolworths,390806,Brauer Teething Gel 20g,Brauer,20g,16,16,80,100G,False,1,teething gel,baby,2026-09-01,2026-08-31T20:12:17.236358+00:00
